athID	stuNo	stuIDs	nodeID	pantrID
AT5G39570	2	SdnRY1_16802|Sotub02g012990.1.1	AT5G39570	SdnRY1_16802
AT5G39590	1	VdnPW3_42149	AT5G39590	VdnPW3_42149
AT5G39600	1	VdnPW2_134257	AT5G39600	VdnPW2_134257
AT5G39660	2	CLCdnDe11_45019|CLCdnDe12_120532	AT5G39660	CLCdnDe12_120532
AT5G39660	2	CLCdnDe11_45019|CLCdnDe12_120532	AT5G39660	CLCdnDe11_45019
AT5G39670	2	SdnPW1_36736|Sotub02g013060.1.1	AT5G39670	Sotub02g013060
AT5G39670	2	SdnPW1_36736|Sotub02g013060.1.1	AT5G39670	SdnPW1_36736
AT5G39680	1	CLCdnDe3_75804	AT5G39680	CLCdnDe3_75804
AT5G39710	2	CLCdnDe11_46384|Sotub01g045210.1.1	AT5G39710	Sotub01g045210
AT5G39710	2	CLCdnDe11_46384|Sotub01g045210.1.1	AT5G39710	CLCdnDe11_46384
AT5G39740	2	CLCdnPW16_7479|VdnPW3_22190	AT5G39740	VdnPW3_22190
AT5G39740	2	CLCdnPW16_7479|VdnPW3_22190	AT5G39740	CLCdnPW16_7479
AT5G39785	2	CLCdnDe5_75872|CLCdnPW11_36398	AT5G39785	CLCdnPW11_36398
AT5G39785	2	CLCdnDe5_75872|CLCdnPW11_36398	AT5G39785	CLCdnDe5_75872
AT5G39790	1	SdnRY1_18801	AT5G39790	SdnRY1_18801
AT5G39810	1	Sotub06g027350.1.1	AT5G39810	Sotub06g027350
AT5G39820	1	Sotub02g034940.1.1	AT5G39820	Sotub02g034940
AT5G39830	1	CLCdnDe13_12362	AT5G39830	CLCdnDe13_12362
AT5G39840	1	CLCdnDe4_47565	AT5G39840	CLCdnDe4_47565
AT5G39850	2	PBdnRY1_373|VdnDe2_96907	AT5G39850	VdnDe2_96907
AT5G39850	2	PBdnRY1_373|VdnDe2_96907	AT5G39850	PBdnRY1_373
AT5G39865	1	Sotub02g013280.1.1	AT5G39865	Sotub02g013280
AT5G39890	2	VdnDe3_179904|CLCdnPW49_42698	AT5G39890	VdnDe3_179904
AT5G39890	2	VdnDe3_179904|CLCdnPW49_42698	AT5G39890	CLCdnPW49_42698
AT5G39900	1	CLCdnRY1_27004	AT5G39900	CLCdnRY1_27004
AT5G39940	1	CLCdnPW39_12559	AT5G39940	CLCdnPW39_12559
AT5G39950	2	Sotub02g035240.1.1|CLCdnDe14_45848	AT5G39950	Sotub02g035240
AT5G39950	2	Sotub02g035240.1.1|CLCdnDe14_45848	AT5G39950	CLCdnDe14_45848
AT5G39960	1	CLCdnDe10_31859	AT5G39960	CLCdnDe10_31859
AT5G39980	1	SdnRY1_7121	AT5G39980	SdnRY1_7121
AT5G40010	1	SdnPW1_8594	AT5G40010	SdnPW1_8594
AT5G40020	1	CLCdnDe10_61915	AT5G40020	CLCdnDe10_61915
AT5G40030	1	Sotub02g035370.1.1	AT5G40030	Sotub02g035370
AT5G40080	1	Sotub04g028460.1.1	AT5G40080	Sotub04g028460
AT5G40140	1	CLCdnDe4_41213	AT5G40140	CLCdnDe4_41213
AT5G40150	1	VdnPW1_138604	AT5G40150	VdnPW1_138604
AT5G40160	1	VdnDe1_82180	AT5G40160	VdnDe1_82180
AT5G40190	1	VdnDe2_56942	AT5G40190	VdnDe2_56942
AT5G40200	2	CLCdnDe12_4109|CLCdnRY1_9929	AT5G40200	CLCdnRY1_9929
AT5G40200	2	CLCdnDe12_4109|CLCdnRY1_9929	AT5G40200	CLCdnDe12_4109
AT5G40240	1	CLCdnPW26_19572	AT5G40240	CLCdnPW26_19572
AT5G40250	2	VdnDe3_68239|CLCdnPW10_43977	AT5G40250	VdnDe3_68239
AT5G40250	2	VdnDe3_68239|CLCdnPW10_43977	AT5G40250	CLCdnPW10_43977
AT5G40270	2	CLCdnDe14_3624|VdnPW3_31935	AT5G40270	VdnPW3_31935
AT5G40270	2	CLCdnDe14_3624|VdnPW3_31935	AT5G40270	CLCdnDe14_3624
AT5G40280	1	CLCdnPW12_11816	AT5G40280	CLCdnPW12_11816
AT5G40370	1	VdnPW2_12689	AT5G40370	VdnPW2_12689
AT5G40380	2	VdnDe1_10283|CLCdnDe2_93020	AT5G40380	VdnDe1_10283
AT5G40380	2	VdnDe1_10283|CLCdnDe2_93020	AT5G40380	CLCdnDe2_93020
AT5G40382	1	VdnRY2_37029	AT5G40382	VdnRY2_37029
AT5G40390	2	CLCdnPW46_78843|Sotub03g025700.1.1	AT5G40390	Sotub03g025700
AT5G40390	2	CLCdnPW46_78843|Sotub03g025700.1.1	AT5G40390	CLCdnPW46_78843
AT5G40400	1	CLCdnDe6_54811	AT5G40400	CLCdnDe6_54811
AT5G40440	1	CLCdnPW19_10114	AT5G40440	CLCdnPW19_10114
AT5G40460	2	CLCdnDe12_119541|CLCdnDe2_113575	AT5G40460	CLCdnDe2_113575
AT5G40460	2	CLCdnDe12_119541|CLCdnDe2_113575	AT5G40460	CLCdnDe12_119541
AT5G40470	1	CLCdnDe12_27105	AT5G40470	CLCdnDe12_27105
AT5G40480	1	CLCdnDe12_8677	AT5G40480	CLCdnDe12_8677
AT5G40490	1	PBdnRY1_2915	AT5G40490	PBdnRY1_2915
AT5G40500	1	CLCdnDe7_65125	AT5G40500	CLCdnDe7_65125
AT5G40510	1	CLCdnPW45_1284	AT5G40510	CLCdnPW45_1284
AT5G40520	1	CLCdnDe7_33283	AT5G40520	CLCdnDe7_33283
AT5G40530	1	VdnDe2_79244	AT5G40530	VdnDe2_79244
AT5G40580	1	CLCdnRY4_39379	AT5G40580	CLCdnRY4_39379
AT5G40600	1	CLCdnDe1_5723	AT5G40600	CLCdnDe1_5723
AT5G40610	2	CLCdnDe5_53574|SdnPW1_52865	AT5G40610	SdnPW1_52865
AT5G40610	2	CLCdnDe5_53574|SdnPW1_52865	AT5G40610	CLCdnDe5_53574
AT5G40640	1	VdnDe2_59195	AT5G40640	VdnDe2_59195
AT5G40645	1	CLCdnDe9_5406	AT5G40645	CLCdnDe9_5406
AT5G40650	1	VdnDe1_185075	AT5G40650	VdnDe1_185075
AT5G40660	1	CLCdnDe14_19981	AT5G40660	CLCdnDe14_19981
AT5G40670	2	CLCdnRY8_3001|CLCdnPW22_17562	AT5G40670	CLCdnRY8_3001
AT5G40670	2	CLCdnRY8_3001|CLCdnPW22_17562	AT5G40670	CLCdnPW22_17562
AT5G40690	2	VdnPW4_38764|VdnDe3_147857	AT5G40690	VdnPW4_38764
AT5G40690	2	VdnPW4_38764|VdnDe3_147857	AT5G40690	VdnDe3_147857
AT5G40720	1	VdnPW1_119182	AT5G40720	VdnPW1_119182
AT5G40740	2	Sotub02g014080.1.1|Sotub02g037000.1.1	AT5G40740	Sotub02g037000
AT5G40740	2	Sotub02g014080.1.1|Sotub02g037000.1.1	AT5G40740	Sotub02g014080
AT5G40760	1	CLCdnDe1_17476	AT5G40760	CLCdnDe1_17476
AT5G40770	2	VdnDe1_155817|Sotub11g014300.1.1	AT5G40770	VdnDe1_155817
AT5G40770	2	VdnDe1_155817|Sotub11g014300.1.1	AT5G40770	Sotub11g014300
AT5G40780	2	CLCdnDe12_4199|PGSC0003DMP400035219	AT5G40780	PGSC0003DMC400035219
AT5G40780	2	CLCdnDe12_4199|PGSC0003DMP400035219	AT5G40780	CLCdnDe12_4199
AT5G40810	2	CLCdnDe11_9443|CLCdnRY10_652	AT5G40810	CLCdnRY10_652
AT5G40810	2	CLCdnDe11_9443|CLCdnRY10_652	AT5G40810	CLCdnDe11_9443
AT5G40820	2	CLCdnDe6_56969|CLCdnDe10_124966	AT5G40820	CLCdnDe6_56969
AT5G40820	2	CLCdnDe6_56969|CLCdnDe10_124966	AT5G40820	CLCdnDe10_124966
AT5G40840	1	CLCdnDe7_36617	AT5G40840	CLCdnDe7_36617
AT5G40850	1	CLCdnPW13_6080	AT5G40850	CLCdnPW13_6080
AT5G40870	2	CLCdnPW45_6309|TDe_comp108620_c0_seq4	AT5G40870	TDe_comp108620_c0_seq4
AT5G40870	2	CLCdnPW45_6309|TDe_comp108620_c0_seq4	AT5G40870	CLCdnPW45_6309
AT5G40890	1	CLCdnRY3_21608	AT5G40890	CLCdnRY3_21608
AT5G40940	2	Sotub05g009430.1.1|Sotub07g005740.1.1	AT5G40940	Sotub07g005740
AT5G40940	2	Sotub05g009430.1.1|Sotub07g005740.1.1	AT5G40940	Sotub05g009430
AT5G40950	1	VdnPW2_17662	AT5G40950	VdnPW2_17662
AT5G40960	2	SdnPW1_29828|CLCdnDe12_28604	AT5G40960	SdnPW1_29828
AT5G40960	2	SdnPW1_29828|CLCdnDe12_28604	AT5G40960	CLCdnDe12_28604
AT5G41010	1	PGSC0003DMP400036886	AT5G41010	PGSC0003DMC400036886
AT5G41020	2	VdnDe7_4110|SdnPW1_4169	AT5G41020	VdnDe7_4110
AT5G41020	2	VdnDe7_4110|SdnPW1_4169	AT5G41020	SdnPW1_4169
AT5G41040	1	CLCdnDe12_136250	AT5G41040	CLCdnDe12_136250
AT5G41050	1	CLCdnDe4_17327	AT5G41050	CLCdnDe4_17327
AT5G41120	1	CLCdnPW48_4223	AT5G41120	CLCdnPW48_4223
AT5G41150	1	Sotub08g023360.1.1	AT5G41150	Sotub08g023360
AT5G41190	1	TDe_comp113098_c1_seq1	AT5G41190	TDe_comp113098_c1_seq1
AT5G41210	2	CLCdnRY10_4519|VdnPW1_50594	AT5G41210	VdnPW1_50594
AT5G41210	2	CLCdnRY10_4519|VdnPW1_50594	AT5G41210	CLCdnRY10_4519
AT5G41270	2	VdnPW3_51910|Sotub08g029400.1.1	AT5G41270	VdnPW3_51910
AT5G41270	2	VdnPW3_51910|Sotub08g029400.1.1	AT5G41270	Sotub08g029400
AT5G41315	1	CLCdnPW11_25321	AT5G41315	CLCdnPW11_25321
AT5G41330	2	CLCdnPW48_7539|CLCdnRY10_12461	AT5G41330	CLCdnRY10_12461
AT5G41330	2	CLCdnPW48_7539|CLCdnRY10_12461	AT5G41330	CLCdnPW48_7539
AT5G41350	1	VdnPW3_113012	AT5G41350	VdnPW3_113012
AT5G41360	1	Sotub10g017680.1.1	AT5G41360	Sotub10g017680
AT5G41370	1	SdnPW1_593	AT5G41370	SdnPW1_593
AT5G41410	1	CLCdnPW12_8352	AT5G41410	CLCdnPW12_8352
AT5G41470	2	CLCdnDe1_8042|VdnDe2_180330	AT5G41470	VdnDe2_180330
AT5G41470	2	CLCdnDe1_8042|VdnDe2_180330	AT5G41470	CLCdnDe1_8042
AT5G41480	1	Sotub06g016170.1.1	AT5G41480	Sotub06g016170
AT5G41560	1	TPW_comp61674_c0_seq1	AT5G41560	TPW_comp61674_c0_seq1
AT5G41580	2	CLCdnRY7_51063|CLCdnDe4_107711	AT5G41580	CLCdnRY7_51063
AT5G41580	2	CLCdnRY7_51063|CLCdnDe4_107711	AT5G41580	CLCdnDe4_107711
AT5G41590	1	PGSC0003DMP400021520	AT5G41590	PGSC0003DMC400021520
AT5G41610	2	CLCdnDe5_27958|CLCdnPW10_25751	AT5G41610	CLCdnPW10_25751
AT5G41610	2	CLCdnDe5_27958|CLCdnPW10_25751	AT5G41610	CLCdnDe5_27958
AT5G41620	2	CLCdnRY12_68650|CLCdnDe2_5162	AT5G41620	CLCdnRY12_68650
AT5G41620	2	CLCdnRY12_68650|CLCdnDe2_5162	AT5G41620	CLCdnDe2_5162
AT5G41650	2	VdnRY6_21898|CLCdnDe13_101478	AT5G41650	VdnRY6_21898
AT5G41650	2	VdnRY6_21898|CLCdnDe13_101478	AT5G41650	CLCdnDe13_101478
AT5G41670	1	CLCdnPW2_12861	AT5G41670	CLCdnPW2_12861
AT5G41685	1	TDe_comp93854_c0_seq1	AT5G41685	TDe_comp93854_c0_seq1
AT5G41760	1	CLCdnDe14_24149	AT5G41760	CLCdnDe14_24149
AT5G41761	2	CLCdnRY11_10442|CLCdnDe13_87799	AT5G41761	CLCdnRY11_10442
AT5G41761	2	CLCdnRY11_10442|CLCdnDe13_87799	AT5G41761	CLCdnDe13_87799
AT5G41770	2	CLCdnDe14_16622|Sotub10g025420.1.1	AT5G41770	Sotub10g025420
AT5G41770	2	CLCdnDe14_16622|Sotub10g025420.1.1	AT5G41770	CLCdnDe14_16622
AT5G41790	2	CLCdnDe2_3833|Sotub12g024230.1.1	AT5G41790	Sotub12g024230
AT5G41790	2	CLCdnDe2_3833|Sotub12g024230.1.1	AT5G41790	CLCdnDe2_3833
AT5G41800	2	VdnPW1_48268|SdnRY1_12904	AT5G41800	VdnPW1_48268
AT5G41800	2	VdnPW1_48268|SdnRY1_12904	AT5G41800	SdnRY1_12904
AT5G41810	1	CLCdnDe13_19119	AT5G41810	CLCdnDe13_19119
AT5G41850	1	CLCdnPW10_49749	AT5G41850	CLCdnPW10_49749
AT5G41880	2	VdnDe2_212277|PGSC0003DMP400021752	AT5G41880	VdnDe2_212277
AT5G41880	2	VdnDe2_212277|PGSC0003DMP400021752	AT5G41880	PGSC0003DMC400021752
AT5G41890	1	Sotub08g009060.1.1	AT5G41890	Sotub08g009060
AT5G41920	1	VdnDe4_91423	AT5G41920	VdnDe4_91423
AT5G41950	1	CLCdnDe10_2108	AT5G41950	CLCdnDe10_2108
AT5G41960	1	CLCdnPW26_1593	AT5G41960	CLCdnPW26_1593
AT5G41970	1	CLCdnDe11_26665	AT5G41970	CLCdnDe11_26665
AT5G41980	2	CLCdnDe13_79578|Sotub09g019930.1.1	AT5G41980	Sotub09g019930
AT5G41980	2	CLCdnDe13_79578|Sotub09g019930.1.1	AT5G41980	CLCdnDe13_79578
AT5G41990	1	CLCdnPW50_4749	AT5G41990	CLCdnPW50_4749
AT5G42000	2	CLCdnRY10_12692|VdnPW6_24441	AT5G42000	VdnPW6_24441
AT5G42000	2	CLCdnRY10_12692|VdnPW6_24441	AT5G42000	CLCdnRY10_12692
AT5G42020	2	TDe_comp108769_c0_seq6|VdnPW2_40081	AT5G42020	VdnPW2_40081
AT5G42020	2	TDe_comp108769_c0_seq6|VdnPW2_40081	AT5G42020	TDe_comp108769_c0_seq6
AT5G42050	1	VdnDe2_52007	AT5G42050	VdnDe2_52007
AT5G42070	1	VdnDe3_34521	AT5G42070	VdnDe3_34521
AT5G42080	1	CLCdnPW47_920	AT5G42080	CLCdnPW47_920
AT5G42090	2	CLCdnDe3_18083|PBdnRY1_7586	AT5G42090	PBdnRY1_7586
AT5G42090	2	CLCdnDe3_18083|PBdnRY1_7586	AT5G42090	CLCdnDe3_18083
AT5G42120	1	Sotub04g023100.1.1	AT5G42120	Sotub04g023100
AT5G42130	1	VdnPW4_15018	AT5G42130	VdnPW4_15018
AT5G42140	1	CLCdnRY10_23745	AT5G42140	CLCdnRY10_23745
AT5G42150	1	CLCdnDe5_24176	AT5G42150	CLCdnDe5_24176
AT5G42180	2	VdnDe1_338617|Sotub04g035250.1.1	AT5G42180	VdnDe1_338617
AT5G42180	2	VdnDe1_338617|Sotub04g035250.1.1	AT5G42180	Sotub04g035250
AT5G42190	2	CLCdnPW12_3306|VdnPW3_39849	AT5G42190	VdnPW3_39849
AT5G42190	2	CLCdnPW12_3306|VdnPW3_39849	AT5G42190	CLCdnPW12_3306
AT5G42200	2	VdnDe4_50689|CLCdnPW2_7926	AT5G42200	VdnDe4_50689
AT5G42200	2	VdnDe4_50689|CLCdnPW2_7926	AT5G42200	CLCdnPW2_7926
AT5G42220	1	PBdnRY1_5851	AT5G42220	PBdnRY1_5851
AT5G42240	2	CLCdnDe12_18139|CLCdnDe4_104796	AT5G42240	CLCdnDe4_104796
AT5G42240	2	CLCdnDe12_18139|CLCdnDe4_104796	AT5G42240	CLCdnDe12_18139
AT5G42250	2	Sotub04g035590.1.1|VdnDe3_64463	AT5G42250	VdnDe3_64463
AT5G42250	2	Sotub04g035590.1.1|VdnDe3_64463	AT5G42250	Sotub04g035590
AT5G42270	1	PBdnRY1_5853	AT5G42270	PBdnRY1_5853
AT5G42300	1	CLCdnDe2_3610	AT5G42300	CLCdnDe2_3610
AT5G42310	2	VdnDe1_44261|CLCdnRY11_64299	AT5G42310	VdnDe1_44261
AT5G42310	2	VdnDe1_44261|CLCdnRY11_64299	AT5G42310	CLCdnRY11_64299
AT5G42320	1	SdnRY1_15337	AT5G42320	SdnRY1_15337
AT5G42330	1	CLCdnDe12_54805	AT5G42330	CLCdnDe12_54805
AT5G42340	1	Sotub04g035890.1.1	AT5G42340	Sotub04g035890
AT5G42350	1	CLCdnDe10_23428	AT5G42350	CLCdnDe10_23428
AT5G42370	2	SdnRY1_43364|Sotub04g036550.1.1	AT5G42370	Sotub04g036550
AT5G42370	2	SdnRY1_43364|Sotub04g036550.1.1	AT5G42370	SdnRY1_43364
AT5G42380	1	CLCdnRY7_33714	AT5G42380	CLCdnRY7_33714
AT5G42390	1	SdnRY1_474	AT5G42390	SdnRY1_474
AT5G42400	2	Sotub01g007450.1.1|VdnDe6_46336	AT5G42400	VdnDe6_46336
AT5G42400	2	Sotub01g007450.1.1|VdnDe6_46336	AT5G42400	Sotub01g007450
AT5G42440	1	VdnDe1_55875	AT5G42440	VdnDe1_55875
AT5G42450	1	CLCdnDe11_42967	AT5G42450	CLCdnDe11_42967
AT5G42470	1	CLCdnDe13_2502	AT5G42470	CLCdnDe13_2502
AT5G42480	1	VdnPW3_25479	AT5G42480	VdnPW3_25479
AT5G42520	2	VdnPW1_63752|VdnDe2_164143	AT5G42520	VdnPW1_63752
AT5G42520	2	VdnPW1_63752|VdnDe2_164143	AT5G42520	VdnDe2_164143
AT5G42560	2	CLCdnDe5_46891|CLCdnDe12_6124	AT5G42560	CLCdnDe5_46891
AT5G42560	2	CLCdnDe5_46891|CLCdnDe12_6124	AT5G42560	CLCdnDe12_6124
AT5G42570	2	CLCdnDe7_40712|Sotub02g024000.1.1	AT5G42570	Sotub02g024000
AT5G42570	2	CLCdnDe7_40712|Sotub02g024000.1.1	AT5G42570	CLCdnDe7_40712
AT5G42610	1	CLCdnDe10_80709	AT5G42610	CLCdnDe10_80709
AT5G42620	1	CLCdnDe10_24793	AT5G42620	CLCdnDe10_24793
AT5G42630	1	CLCdnDe12_61233	AT5G42630	CLCdnDe12_61233
AT5G42650	2	CLCdnDe11_29848|VdnDe3_35551	AT5G42650	VdnDe3_35551
AT5G42650	2	CLCdnDe11_29848|VdnDe3_35551	AT5G42650	CLCdnDe11_29848
AT5G42655	1	Sotub04g007670.1.1	AT5G42655	Sotub04g007670
AT5G42660	1	CLCdnRY10_32633	AT5G42660	CLCdnRY10_32633
AT5G42670	1	CLCdnPW49_22728	AT5G42670	CLCdnPW49_22728
AT5G42680	1	VdnDe2_94696	AT5G42680	VdnDe2_94696
AT5G42700	1	CLCdnRY10_77997	AT5G42700	CLCdnRY10_77997
AT5G42710	1	CLCdnDe12_78793	AT5G42710	CLCdnDe12_78793
AT5G42740	2	SdnRY1_8001|CLCdnPW13_83991	AT5G42740	SdnRY1_8001
AT5G42740	2	SdnRY1_8001|CLCdnPW13_83991	AT5G42740	CLCdnPW13_83991
AT5G42750	2	VdnDe2_21929|CLCdnPW48_12964	AT5G42750	VdnDe2_21929
AT5G42750	2	VdnDe2_21929|CLCdnPW48_12964	AT5G42750	CLCdnPW48_12964
AT5G42760	1	VdnPW3_11123	AT5G42760	VdnPW3_11123
AT5G42765	1	CLCdnPW38_9398	AT5G42765	CLCdnPW38_9398
AT5G42770	2	VdnDe1_115966|Sotub04g033800.1.1	AT5G42770	VdnDe1_115966
AT5G42770	2	VdnDe1_115966|Sotub04g033800.1.1	AT5G42770	Sotub04g033800
AT5G42785	1	CLCdnDe2_83716	AT5G42785	CLCdnDe2_83716
AT5G42790	1	CLCdnDe5_34429	AT5G42790	CLCdnDe5_34429
AT5G42800	1	CLCdnPW39_15725	AT5G42800	CLCdnPW39_15725
AT5G42810	2	VdnDe1_142353|Sotub07g011830.1.1	AT5G42810	VdnDe1_142353
AT5G42810	2	VdnDe1_142353|Sotub07g011830.1.1	AT5G42810	Sotub07g011830
AT5G42820	2	CLCdnPW2_9356|CLCdnPW50_1660	AT5G42820	CLCdnPW50_1660
AT5G42820	2	CLCdnPW2_9356|CLCdnPW50_1660	AT5G42820	CLCdnPW2_9356
AT5G42830	2	Sotub04g031310.1.1|Sotub04g031600.1.1	AT5G42830	Sotub04g031600
AT5G42830	2	Sotub04g031310.1.1|Sotub04g031600.1.1	AT5G42830	Sotub04g031310
AT5G42850	1	CLCdnPW11_21253	AT5G42850	CLCdnPW11_21253
AT5G42890	1	VdnPW3_52500	AT5G42890	VdnPW3_52500
AT5G42900	1	CLCdnDe1_25209	AT5G42900	CLCdnDe1_25209
AT5G42905	1	PGSC0003DMP400061798	AT5G42905	PGSC0003DMC400061798
AT5G42920	1	CLCdnRY10_6438	AT5G42920	CLCdnRY10_6438
AT5G42930	2	Sotub12g026950.1.1|CLCdnDe12_14659	AT5G42930	Sotub12g026950
AT5G42930	2	Sotub12g026950.1.1|CLCdnDe12_14659	AT5G42930	CLCdnDe12_14659
AT5G42940	2	CLCdnDe10_8663|TDe_comp112576_c0_seq8	AT5G42940	TDe_comp112576_c0_seq8
AT5G42940	2	CLCdnDe10_8663|TDe_comp112576_c0_seq8	AT5G42940	CLCdnDe10_8663
AT5G42950	2	VdnDe5_25908|CLCdnRY1_12308	AT5G42950	VdnDe5_25908
AT5G42950	2	VdnDe5_25908|CLCdnRY1_12308	AT5G42950	CLCdnRY1_12308
AT5G42955	1	PGSC0003DMP400028377	AT5G42955	PGSC0003DMC400028377
AT5G42970	1	VdnDe2_79227	AT5G42970	VdnDe2_79227
AT5G42990	1	CLCdnDe10_29361	AT5G42990	CLCdnDe10_29361
AT5G43020	1	CLCdnDe10_44212	AT5G43020	CLCdnDe10_44212
AT5G43050	1	CLCdnRY3_13420	AT5G43050	CLCdnRY3_13420
AT5G43060	1	Sotub01g044880.1.1	AT5G43060	Sotub01g044880
AT5G43080	2	CLCdnDe4_85431|VdnPW1_108358	AT5G43080	VdnPW1_108358
AT5G43080	2	CLCdnDe4_85431|VdnPW1_108358	AT5G43080	CLCdnDe4_85431
AT5G43100	2	VdnDe2_31707|CLCdnRY12_48857	AT5G43100	VdnDe2_31707
AT5G43100	2	VdnDe2_31707|CLCdnRY12_48857	AT5G43100	CLCdnRY12_48857
AT5G43120	2	Sotub04g031160.1.1|CLCdnDe10_73607	AT5G43120	Sotub04g031160
AT5G43120	2	Sotub04g031160.1.1|CLCdnDe10_73607	AT5G43120	CLCdnDe10_73607
AT5G43130	1	VdnDe2_44104	AT5G43130	VdnDe2_44104
AT5G43140	2	Sotub01g017580.1.1|CLCdnPW48_15648	AT5G43140	Sotub01g017580
AT5G43140	2	Sotub01g017580.1.1|CLCdnPW48_15648	AT5G43140	CLCdnPW48_15648
AT5G43150	2	PGSC0003DMP400001651|VdnDe3_167898	AT5G43150	VdnDe3_167898
AT5G43150	2	PGSC0003DMP400001651|VdnDe3_167898	AT5G43150	PGSC0003DMC400001651
AT5G43180	1	CLCdnPW12_7388	AT5G43180	CLCdnPW12_7388
AT5G43190	1	TDe_comp106631_c0_seq1	AT5G43190	TDe_comp106631_c0_seq1
AT5G43210	1	CLCdnDe4_45922	AT5G43210	CLCdnDe4_45922
AT5G43230	1	VdnDe3_46838	AT5G43230	VdnDe3_46838
AT5G43250	1	CLCdnRY11_42636	AT5G43250	CLCdnRY11_42636
AT5G43260	1	VdnDe1_51889	AT5G43260	VdnDe1_51889
AT5G43270	2	CLCdnRY10_25501|VdnDe1_157943	AT5G43270	VdnDe1_157943
AT5G43270	2	CLCdnRY10_25501|VdnDe1_157943	AT5G43270	CLCdnRY10_25501
AT5G43280	2	VdnDe4_96186|Sotub05g020580.1.1	AT5G43280	VdnDe4_96186
AT5G43280	2	VdnDe4_96186|Sotub05g020580.1.1	AT5G43280	Sotub05g020580
AT5G43290	1	Sotub09g009040.1.1	AT5G43290	Sotub09g009040
AT5G43300	1	PGSC0003DMP400009286	AT5G43300	PGSC0003DMC400009286
AT5G43310	1	CLCdnDe14_9377	AT5G43310	CLCdnDe14_9377
AT5G43330	1	CLCdnDe2_29021	AT5G43330	CLCdnDe2_29021
AT5G43360	1	Sotub03g005760.1.1	AT5G43360	Sotub03g005760
AT5G43400	2	CLCdnPW18_23563|SdnPW1_15590	AT5G43400	SdnPW1_15590
AT5G43400	2	CLCdnPW18_23563|SdnPW1_15590	AT5G43400	CLCdnPW18_23563
AT5G43420	1	CLCdnDe11_92024	AT5G43420	CLCdnDe11_92024
AT5G43430	2	CLCdnPW47_5034|TPW_comp534340_c0_seq1	AT5G43430	TPW_comp534340_c0_seq1
AT5G43430	2	CLCdnPW47_5034|TPW_comp534340_c0_seq1	AT5G43430	CLCdnPW47_5034
AT5G43490	2	SdnPW1_2036|CLCdnPW48_65287	AT5G43490	SdnPW1_2036
AT5G43490	2	SdnPW1_2036|CLCdnPW48_65287	AT5G43490	CLCdnPW48_65287
AT5G43500	1	CLCdnDe7_2403	AT5G43500	CLCdnDe7_2403
AT5G43530	1	CLCdnDe10_23910	AT5G43530	CLCdnDe10_23910
AT5G43600	1	CLCdnDe6_17513	AT5G43600	CLCdnDe6_17513
AT5G43630	1	CLCdnPW11_7870	AT5G43630	CLCdnPW11_7870
AT5G43650	1	CLCdnDe3_94405	AT5G43650	CLCdnDe3_94405
AT5G43670	1	CLCdnDe12_16897	AT5G43670	CLCdnDe12_16897
AT5G43680	2	VdnDe1_205947|CLCdnPW26_99110	AT5G43680	VdnDe1_205947
AT5G43680	2	VdnDe1_205947|CLCdnPW26_99110	AT5G43680	CLCdnPW26_99110
AT5G43700	2	CLCdnDe6_18539|CLCdnRY4_12070	AT5G43700	CLCdnRY4_12070
AT5G43700	2	CLCdnDe6_18539|CLCdnRY4_12070	AT5G43700	CLCdnDe6_18539
AT5G43710	1	CLCdnRY12_56376	AT5G43710	CLCdnRY12_56376
AT5G43720	1	Sotub09g025150.1.1	AT5G43720	Sotub09g025150
AT5G43745	1	VdnDe3_73306	AT5G43745	VdnDe3_73306
AT5G43750	2	CLCdnDe13_2078|CLCdnDe10_134629	AT5G43750	CLCdnDe13_2078
AT5G43750	2	CLCdnDe13_2078|CLCdnDe10_134629	AT5G43750	CLCdnDe10_134629
AT5G43790	1	CLCdnDe3_19070	AT5G43790	CLCdnDe3_19070
AT5G43810	1	CLCdnPW2_24838	AT5G43810	CLCdnPW2_24838
AT5G43820	1	CLCdnDe10_57010	AT5G43820	CLCdnDe10_57010
AT5G43822	1	CLCdnPW46_20729	AT5G43822	CLCdnPW46_20729
AT5G43850	1	VdnPW1_18234	AT5G43850	VdnPW1_18234
AT5G43860	2	CLCdnDe11_13919|Sotub09g024540.1.1	AT5G43860	Sotub09g024540
AT5G43860	2	CLCdnDe11_13919|Sotub09g024540.1.1	AT5G43860	CLCdnDe11_13919
AT5G43900	2	CLCdnDe1_19663|CLCdnDe6_21112	AT5G43900	CLCdnDe6_21112
AT5G43900	2	CLCdnDe1_19663|CLCdnDe6_21112	AT5G43900	CLCdnDe1_19663
AT5G43920	2	CLCdnDe12_34135|Sotub09g015650.1.1	AT5G43920	Sotub09g015650
AT5G43920	2	CLCdnDe12_34135|Sotub09g015650.1.1	AT5G43920	CLCdnDe12_34135
AT5G43940	1	VdnPW4_8882	AT5G43940	VdnPW4_8882
AT5G43960	2	CLCdnPW39_19903|Sotub06g034190.1.1	AT5G43960	Sotub06g034190
AT5G43960	2	CLCdnPW39_19903|Sotub06g034190.1.1	AT5G43960	CLCdnPW39_19903
AT5G43970	1	CLCdnPW13_18646	AT5G43970	CLCdnPW13_18646
AT5G44000	1	CLCdnPW47_18339	AT5G44000	CLCdnPW47_18339
AT5G44010	1	CLCdnDe1_6486	AT5G44010	CLCdnDe1_6486
