OCD	geneID
OCD_INPDsPGSCs_008207	Sotub06g024850
OCD_INPDsPGSCs_008207	CLCdnPW42_39538
OCD_INPDsPGSCs_008208	AT4G31805
OCD_INPDsPGSCs_008208	AT5G10890
OCD_INPDsPGSCs_008208	PGSC0003DMC400036754
OCD_INPDsPGSCs_008208	Sotub02g015760
OCD_INPDsPGSCs_008208	CLCdnDe3_38939
OCD_INPDsPGSCs_008209	AT4G31790
OCD_INPDsPGSCs_008209	PGSC0003DMC400006743
OCD_INPDsPGSCs_008209	Sotub04g034690
OCD_INPDsPGSCs_008209	CLCdnDe13_13259
OCD_INPDsPGSCs_008210	AT4G31720
OCD_INPDsPGSCs_008210	PGSC0003DMC400050968
OCD_INPDsPGSCs_008210	Sotub12g028810
OCD_INPDsPGSCs_008210	VdnDe6_84271
OCD_INPDsPGSCs_008211	AT4G31600
OCD_INPDsPGSCs_008211	PGSC0003DMC400051155
OCD_INPDsPGSCs_008211	Sotub12g028690
OCD_INPDsPGSCs_008211	VdnPW4_24719
OCD_INPDsPGSCs_008212	AT4G31560
OCD_INPDsPGSCs_008212	PGSC0003DMC400011933
OCD_INPDsPGSCs_008212	Sotub01g024930
OCD_INPDsPGSCs_008212	SdnRY1_39581
OCD_INPDsPGSCs_008213	AT4G31530
OCD_INPDsPGSCs_008213	PGSC0003DMC400039374
OCD_INPDsPGSCs_008213	Sotub01g009720
OCD_INPDsPGSCs_008213	TDe_comp111481_c1_seq2
OCD_INPDsPGSCs_008214	AT4G31430
OCD_INPDsPGSCs_008214	Sotub08g007700
OCD_INPDsPGSCs_008214	CLCdnRY5_10418
OCD_INPDsPGSCs_008215	AT4G31270
OCD_INPDsPGSCs_008215	PGSC0003DMC400051455
OCD_INPDsPGSCs_008215	Sotub08g017220
OCD_INPDsPGSCs_008215	CLCdnDe1_24250
OCD_INPDsPGSCs_008216	AT4G31160
OCD_INPDsPGSCs_008216	Sotub08g017580
OCD_INPDsPGSCs_008216	VdnDe4_110835
OCD_INPDsPGSCs_008217	AT4G31150
OCD_INPDsPGSCs_008217	PGSC0003DMC400050978
OCD_INPDsPGSCs_008217	Sotub12g028630
OCD_INPDsPGSCs_008217	VdnPW2_37826
OCD_INPDsPGSCs_008218	AT4G31130
OCD_INPDsPGSCs_008218	PGSC0003DMC400026151
OCD_INPDsPGSCs_008218	Sotub08g007100
OCD_INPDsPGSCs_008219	AT4G31120
OCD_INPDsPGSCs_008219	Sotub08g007070
OCD_INPDsPGSCs_008219	VdnPW1_113833
OCD_INPDsPGSCs_008220	AT4G31115
OCD_INPDsPGSCs_008220	PGSC0003DMC400051548
OCD_INPDsPGSCs_008220	Sotub08g017670
OCD_INPDsPGSCs_008220	CLCdnDe14_8587
OCD_INPDsPGSCs_008221	AT4G31010
OCD_INPDsPGSCs_008221	PGSC0003DMC400000016
OCD_INPDsPGSCs_008221	Sotub01g031150
OCD_INPDsPGSCs_008221	CLCdnRY11_61470
OCD_INPDsPGSCs_008222	AT4G30950
OCD_INPDsPGSCs_008222	PGSC0003DMC400019659
OCD_INPDsPGSCs_008222	Sotub07g006550
OCD_INPDsPGSCs_008222	CLCdnDe13_356
OCD_INPDsPGSCs_008223	AT4G30930
OCD_INPDsPGSCs_008223	PGSC0003DMC400051781
OCD_INPDsPGSCs_008223	Sotub02g021050
OCD_INPDsPGSCs_008223	VdnPW4_35113
OCD_INPDsPGSCs_008224	AT4G30845
OCD_INPDsPGSCs_008224	PGSC0003DMC400019846
OCD_INPDsPGSCs_008224	Sotub07g005880
OCD_INPDsPGSCs_008224	CLCdnDe10_39340
OCD_INPDsPGSCs_008225	AT4G30840
OCD_INPDsPGSCs_008225	PGSC0003DMC400019843
OCD_INPDsPGSCs_008225	Sotub07g005910
OCD_INPDsPGSCs_008226	AT4G30825
OCD_INPDsPGSCs_008226	PGSC0003DMC400019833
OCD_INPDsPGSCs_008226	Sotub07g006000
OCD_INPDsPGSCs_008226	CLCdnDe5_2152
OCD_INPDsPGSCs_008227	AT4G30720
OCD_INPDsPGSCs_008227	PGSC0003DMC400019807
OCD_INPDsPGSCs_008227	PGSC0003DMC400019811
OCD_INPDsPGSCs_008227	Sotub07g006090
OCD_INPDsPGSCs_008228	AT4G30600
OCD_INPDsPGSCs_008228	PGSC0003DMC400013942
OCD_INPDsPGSCs_008228	Sotub12g007880
OCD_INPDsPGSCs_008228	VdnDe2_2237
OCD_INPDsPGSCs_008229	AT4G30580
OCD_INPDsPGSCs_008229	PGSC0003DMC400019663
OCD_INPDsPGSCs_008229	Sotub07g006480
OCD_INPDsPGSCs_008229	CLCdnDe10_12066
OCD_INPDsPGSCs_008230	AT4G30510
OCD_INPDsPGSCs_008230	PGSC0003DMC400019718
OCD_INPDsPGSCs_008230	Sotub07g005810
OCD_INPDsPGSCs_008230	CLCdnDe14_11958
OCD_INPDsPGSCs_008231	AT4G30480
OCD_INPDsPGSCs_008231	PGSC0003DMC400019853
OCD_INPDsPGSCs_008231	Sotub07g005750
OCD_INPDsPGSCs_008231	PBdnRY1_9242
OCD_INPDsPGSCs_008232	AT4G30350
OCD_INPDsPGSCs_008232	AT5G57710
OCD_INPDsPGSCs_008232	PGSC0003DMC400047777
OCD_INPDsPGSCs_008232	Sotub07g005240
OCD_INPDsPGSCs_008232	CLCdnPW47_32197
OCD_INPDsPGSCs_008233	AT4G30310
OCD_INPDsPGSCs_008233	PGSC0003DMC400032680
OCD_INPDsPGSCs_008233	Sotub07g007980
OCD_INPDsPGSCs_008233	CLCdnDe12_5258
OCD_INPDsPGSCs_008234	AT4G30010
OCD_INPDsPGSCs_008234	PGSC0003DMC400046035
OCD_INPDsPGSCs_008234	Sotub06g022520
OCD_INPDsPGSCs_008234	VdnDe6_100595
OCD_INPDsPGSCs_008235	AT4G29960
OCD_INPDsPGSCs_008235	PGSC0003DMC400050044
OCD_INPDsPGSCs_008235	Sotub07g009520
OCD_INPDsPGSCs_008235	CLCdnDe12_23859
OCD_INPDsPGSCs_008236	AT4G29940
OCD_INPDsPGSCs_008236	PGSC0003DMC400050061
OCD_INPDsPGSCs_008236	Sotub07g009590
OCD_INPDsPGSCs_008236	CLCdnPW3_23410
OCD_INPDsPGSCs_008237	AT4G29920
OCD_INPDsPGSCs_008237	AT5G57130
OCD_INPDsPGSCs_008237	PGSC0003DMC400007303
OCD_INPDsPGSCs_008237	Sotub07g010370
OCD_INPDsPGSCs_008237	CLCdnDe4_54377
OCD_INPDsPGSCs_008238	AT4G29910
OCD_INPDsPGSCs_008238	PGSC0003DMC400000377
OCD_INPDsPGSCs_008238	Sotub01g032120
OCD_INPDsPGSCs_008238	TDe_comp106348_c0_seq1
OCD_INPDsPGSCs_008239	AT4G29860
OCD_INPDsPGSCs_008239	PGSC0003DMC400028152
OCD_INPDsPGSCs_008239	Sotub11g008780
OCD_INPDsPGSCs_008239	CLCdnDe14_32016
OCD_INPDsPGSCs_008240	AT4G29820
OCD_INPDsPGSCs_008240	PGSC0003DMC400031386
OCD_INPDsPGSCs_008240	Sotub07g014430
OCD_INPDsPGSCs_008240	CLCdnRY3_19707
OCD_INPDsPGSCs_008241	AT4G29810
OCD_INPDsPGSCs_008241	PGSC0003DMC400000549
OCD_INPDsPGSCs_008241	Sotub12g010200
OCD_INPDsPGSCs_008241	VdnDe3_4669
OCD_INPDsPGSCs_008242	AT4G29735
OCD_INPDsPGSCs_008242	PGSC0003DMC400000560
OCD_INPDsPGSCs_008242	Sotub12g010040
OCD_INPDsPGSCs_008242	CLCdnDe1_11949
OCD_INPDsPGSCs_008243	AT4G29660
OCD_INPDsPGSCs_008243	PGSC0003DMC400000564
OCD_INPDsPGSCs_008243	Sotub12g010000
OCD_INPDsPGSCs_008243	CLCdnDe6_23736
OCD_INPDsPGSCs_008244	AT4G29540
OCD_INPDsPGSCs_008244	PGSC0003DMC400000670
OCD_INPDsPGSCs_008244	Sotub12g009980
OCD_INPDsPGSCs_008244	CLCdnPW47_25336
OCD_INPDsPGSCs_008245	AT4G29520
OCD_INPDsPGSCs_008245	PGSC0003DMC400014805
OCD_INPDsPGSCs_008245	CLCdnRY11_28798
OCD_INPDsPGSCs_008246	AT4G29400
OCD_INPDsPGSCs_008246	PGSC0003DMC400050100
OCD_INPDsPGSCs_008246	Sotub10g015280
OCD_INPDsPGSCs_008246	CLCdnDe12_12081
OCD_INPDsPGSCs_008247	AT4G29380
OCD_INPDsPGSCs_008247	PGSC0003DMC400040821
OCD_INPDsPGSCs_008247	Sotub04g011180
OCD_INPDsPGSCs_008248	AT4G29330
OCD_INPDsPGSCs_008248	Sotub05g018330
OCD_INPDsPGSCs_008249	AT4G29310
OCD_INPDsPGSCs_008249	PGSC0003DMC400000697
OCD_INPDsPGSCs_008249	Sotub12g009770
OCD_INPDsPGSCs_008249	CLCdnDe10_101462
OCD_INPDsPGSCs_008251	AT4G29230
OCD_INPDsPGSCs_008251	PGSC0003DMC400029528
OCD_INPDsPGSCs_008251	Sotub05g018250
OCD_INPDsPGSCs_008252	AT4G29170
OCD_INPDsPGSCs_008252	PGSC0003DMC400000689
OCD_INPDsPGSCs_008252	Sotub12g009850
OCD_INPDsPGSCs_008253	AT4G29120
OCD_INPDsPGSCs_008253	PGSC0003DMC400042733
OCD_INPDsPGSCs_008253	Sotub01g037050
OCD_INPDsPGSCs_008253	CLCdnPW13_13659
OCD_INPDsPGSCs_008254	AT4G29070
OCD_INPDsPGSCs_008254	PGSC0003DMC400039394
OCD_INPDsPGSCs_008254	Sotub01g009470
OCD_INPDsPGSCs_008254	SdnRY1_19614
OCD_INPDsPGSCs_008255	AT4G29060
OCD_INPDsPGSCs_008255	PGSC0003DMC400005664
OCD_INPDsPGSCs_008255	Sotub07g012740
OCD_INPDsPGSCs_008255	CLCdnDe13_2939
OCD_INPDsPGSCs_008256	AT4G28980
OCD_INPDsPGSCs_008256	PGSC0003DMC400000609
OCD_INPDsPGSCs_008256	Sotub12g009280
OCD_INPDsPGSCs_008256	VdnDe3_90052
OCD_INPDsPGSCs_008257	AT4G28910
OCD_INPDsPGSCs_008257	PGSC0003DMC400047724
OCD_INPDsPGSCs_008257	PGSC0003DMC400047725
OCD_INPDsPGSCs_008257	Sotub05g017400
OCD_INPDsPGSCs_008257	VdnPW2_69978
OCD_INPDsPGSCs_008258	AT4G28830
OCD_INPDsPGSCs_008258	PGSC0003DMC400024495
OCD_INPDsPGSCs_008258	Sotub12g011680
OCD_INPDsPGSCs_008258	CLCdnDe11_19575
OCD_INPDsPGSCs_008259	AT4G28820
OCD_INPDsPGSCs_008259	PGSC0003DMC400025885
OCD_INPDsPGSCs_008259	Sotub06g008130
OCD_INPDsPGSCs_008259	CLCdnPW46_22192
OCD_INPDsPGSCs_008260	AT4G28740
OCD_INPDsPGSCs_008260	PGSC0003DMC400038091
OCD_INPDsPGSCs_008260	Sotub09g018390
OCD_INPDsPGSCs_008260	VdnPW2_62243
OCD_INPDsPGSCs_008261	AT4G28730
OCD_INPDsPGSCs_008261	PGSC0003DMC400034818
OCD_INPDsPGSCs_008261	Sotub06g034150
OCD_INPDsPGSCs_008261	VdnPW3_44607
OCD_INPDsPGSCs_008262	AT4G28660
OCD_INPDsPGSCs_008262	PGSC0003DMC400015087
OCD_INPDsPGSCs_008262	Sotub09g015510
OCD_INPDsPGSCs_008262	CLCdnDe10_18369
OCD_INPDsPGSCs_008263	AT4G28590
OCD_INPDsPGSCs_008263	PGSC0003DMC400024481
OCD_INPDsPGSCs_008263	Sotub02g022740
OCD_INPDsPGSCs_008264	AT4G28450
OCD_INPDsPGSCs_008264	PGSC0003DMC400016606
OCD_INPDsPGSCs_008264	Sotub07g021590
OCD_INPDsPGSCs_008264	VdnDe3_73560
OCD_INPDsPGSCs_008265	AT4G28260
OCD_INPDsPGSCs_008265	PGSC0003DMC400037569
OCD_INPDsPGSCs_008265	Sotub10g009070
OCD_INPDsPGSCs_008265	VdnDe1_28980
OCD_INPDsPGSCs_008266	AT4G28230
OCD_INPDsPGSCs_008266	PGSC0003DMC400032014
OCD_INPDsPGSCs_008266	Sotub07g020260
OCD_INPDsPGSCs_008266	CLCdnDe5_156463
OCD_INPDsPGSCs_008267	AT4G28200
OCD_INPDsPGSCs_008267	PGSC0003DMC400038143
OCD_INPDsPGSCs_008267	Sotub02g008630
OCD_INPDsPGSCs_008267	VdnDe1_181138
OCD_INPDsPGSCs_008268	AT4G28100
OCD_INPDsPGSCs_008268	PGSC0003DMC400009609
OCD_INPDsPGSCs_008268	SdnRY1_17011
OCD_INPDsPGSCs_008269	AT4G28030
OCD_INPDsPGSCs_008269	PGSC0003DMC400019863
OCD_INPDsPGSCs_008269	Sotub07g005570
OCD_INPDsPGSCs_008269	CLCdnDe13_49451
OCD_INPDsPGSCs_008270	AT4G28025
OCD_INPDsPGSCs_008270	PGSC0003DMC400047741
OCD_INPDsPGSCs_008270	Sotub07g005300
OCD_INPDsPGSCs_008270	VdnPW3_15022
OCD_INPDsPGSCs_008271	AT4G27940
OCD_INPDsPGSCs_008271	PGSC0003DMC400015973
OCD_INPDsPGSCs_008271	Sotub03g013690
OCD_INPDsPGSCs_008271	CLCdnDe11_23339
OCD_INPDsPGSCs_008272	AT4G27840
OCD_INPDsPGSCs_008272	AT5G52990
OCD_INPDsPGSCs_008272	PGSC0003DMC400032326
OCD_INPDsPGSCs_008272	Sotub03g013120
OCD_INPDsPGSCs_008272	PBdnRY1_4064
OCD_INPDsPGSCs_008273	AT4G27800
OCD_INPDsPGSCs_008273	PGSC0003DMC400032317
OCD_INPDsPGSCs_008273	Sotub03g013020
OCD_INPDsPGSCs_008273	SdnRY1_17792
OCD_INPDsPGSCs_008274	AT4G27790
OCD_INPDsPGSCs_008274	PGSC0003DMC400034028
OCD_INPDsPGSCs_008274	Sotub06g016010
OCD_INPDsPGSCs_008275	AT4G27750
OCD_INPDsPGSCs_008275	PGSC0003DMC400032274
OCD_INPDsPGSCs_008275	Sotub03g012890
OCD_INPDsPGSCs_008275	TDe_comp113904_c0_seq10
OCD_INPDsPGSCs_008276	AT4G27700
OCD_INPDsPGSCs_008276	PGSC0003DMC400009643
OCD_INPDsPGSCs_008276	Sotub06g016610
OCD_INPDsPGSCs_008276	VdnPW2_31417
OCD_INPDsPGSCs_008277	AT4G27670
OCD_INPDsPGSCs_008277	PGSC0003DMC400005812
OCD_INPDsPGSCs_008277	Sotub03g016820
OCD_INPDsPGSCs_008277	CLCdnDe7_34340
OCD_INPDsPGSCs_008278	AT4G27600
OCD_INPDsPGSCs_008278	PGSC0003DMC400045972
OCD_INPDsPGSCs_008278	Sotub03g017900
OCD_INPDsPGSCs_008278	CLCdnDe3_9114
OCD_INPDsPGSCs_008279	AT4G27590
OCD_INPDsPGSCs_008279	PGSC0003DMC400001118
OCD_INPDsPGSCs_008279	Sotub03g017120
OCD_INPDsPGSCs_008279	CLCdnPW45_81579
OCD_INPDsPGSCs_008280	AT4G27540
OCD_INPDsPGSCs_008280	PGSC0003DMC400026941
OCD_INPDsPGSCs_008280	Sotub12g005510
OCD_INPDsPGSCs_008280	CLCdnDe4_44501
OCD_INPDsPGSCs_008281	AT4G27510
OCD_INPDsPGSCs_008281	PGSC0003DMC400016342
OCD_INPDsPGSCs_008281	Sotub11g015170
OCD_INPDsPGSCs_008281	CLCdnDe5_61459
OCD_INPDsPGSCs_008282	AT4G27390
OCD_INPDsPGSCs_008282	PGSC0003DMC400033510
OCD_INPDsPGSCs_008282	Sotub07g026820
OCD_INPDsPGSCs_008282	VdnPW5_35102
OCD_INPDsPGSCs_008283	AT4G27120
OCD_INPDsPGSCs_008283	PGSC0003DMC400025356
OCD_INPDsPGSCs_008283	Sotub10g005100
OCD_INPDsPGSCs_008283	VdnPW4_94078
OCD_INPDsPGSCs_008284	AT4G26980
OCD_INPDsPGSCs_008284	PGSC0003DMC400038679
OCD_INPDsPGSCs_008284	Sotub07g029190
OCD_INPDsPGSCs_008284	VdnDe1_96246
OCD_INPDsPGSCs_008285	AT4G26900
OCD_INPDsPGSCs_008285	PGSC0003DMC400038453
OCD_INPDsPGSCs_008285	Sotub07g029030
OCD_INPDsPGSCs_008286	AT4G26810
OCD_INPDsPGSCs_008286	PGSC0003DMC400038639
OCD_INPDsPGSCs_008286	Sotub07g028930
OCD_INPDsPGSCs_008286	CLCdnPW10_14178
OCD_INPDsPGSCs_008287	AT4G26750
OCD_INPDsPGSCs_008287	PGSC0003DMC400038629
OCD_INPDsPGSCs_008287	Sotub07g028870
OCD_INPDsPGSCs_008287	SdnRY1_10833
OCD_INPDsPGSCs_008288	AT4G26680
OCD_INPDsPGSCs_008288	PGSC0003DMC400010892
OCD_INPDsPGSCs_008288	Sotub07g017810
OCD_INPDsPGSCs_008288	CLCdnDe3_46290
OCD_INPDsPGSCs_008289	AT4G26620
OCD_INPDsPGSCs_008289	PGSC0003DMC400038584
OCD_INPDsPGSCs_008289	Sotub07g028130
OCD_INPDsPGSCs_008289	CLCdnRY7_4228
OCD_INPDsPGSCs_008290	AT4G26555
OCD_INPDsPGSCs_008290	PGSC0003DMC400025304
OCD_INPDsPGSCs_008290	Sotub10g005720
OCD_INPDsPGSCs_008291	AT4G26500
OCD_INPDsPGSCs_008291	PGSC0003DMC400051930
OCD_INPDsPGSCs_008291	Sotub12g013580
OCD_INPDsPGSCs_008291	VdnDe3_41729
OCD_INPDsPGSCs_008292	AT4G26470
OCD_INPDsPGSCs_008292	PGSC0003DMC400015282
OCD_INPDsPGSCs_008292	Sotub10g005850
OCD_INPDsPGSCs_008292	VdnDe2_111223
OCD_INPDsPGSCs_008293	AT4G26410
OCD_INPDsPGSCs_008293	Sotub01g019120
OCD_INPDsPGSCs_008293	CLCdnDe7_21713
OCD_INPDsPGSCs_008294	AT4G26370
OCD_INPDsPGSCs_008294	Sotub01g015350
OCD_INPDsPGSCs_008294	CLCdnDe7_10001
OCD_INPDsPGSCs_008295	AT4G26180
OCD_INPDsPGSCs_008295	PGSC0003DMC400000672
OCD_INPDsPGSCs_008295	Sotub12g009960
OCD_INPDsPGSCs_008295	CLCdnPW15_9631
OCD_INPDsPGSCs_008296	AT4G25910
OCD_INPDsPGSCs_008296	PGSC0003DMC400009368
OCD_INPDsPGSCs_008296	Sotub05g021380
OCD_INPDsPGSCs_008296	VdnPW1_176465
OCD_INPDsPGSCs_008297	AT4G25830
OCD_INPDsPGSCs_008297	PGSC0003DMC400032665
OCD_INPDsPGSCs_008297	Sotub07g008080
OCD_INPDsPGSCs_008297	VdnDe2_188531
OCD_INPDsPGSCs_008298	AT4G25780
OCD_INPDsPGSCs_008298	PGSC0003DMC400065212
OCD_INPDsPGSCs_008298	Sotub07g005040
OCD_INPDsPGSCs_008298	CLCdnRY2_24268
OCD_INPDsPGSCs_008299	AT4G25550
OCD_INPDsPGSCs_008299	Sotub03g014420
OCD_INPDsPGSCs_008300	AT4G25380
OCD_INPDsPGSCs_008300	PGSC0003DMC400058262
OCD_INPDsPGSCs_008300	PGSC0003DMC400059718
OCD_INPDsPGSCs_008300	Sotub07g022130
OCD_INPDsPGSCs_008300	Sotub07g022150
OCD_INPDsPGSCs_008301	AT4G25270
OCD_INPDsPGSCs_008301	PGSC0003DMC400025274
OCD_INPDsPGSCs_008301	Sotub03g014230
OCD_INPDsPGSCs_008301	VdnDe1_110137
OCD_INPDsPGSCs_008302	AT4G25130
OCD_INPDsPGSCs_008302	PGSC0003DMC400036456
OCD_INPDsPGSCs_008302	Sotub03g016510
OCD_INPDsPGSCs_008302	VdnPW4_17893
OCD_INPDsPGSCs_008303	AT4G25080
OCD_INPDsPGSCs_008303	PGSC0003DMC400025082
OCD_INPDsPGSCs_008303	Sotub03g031680
OCD_INPDsPGSCs_008303	CLCdnDe7_12133
OCD_INPDsPGSCs_008304	AT4G24930
OCD_INPDsPGSCs_008304	PGSC0003DMC400026771
OCD_INPDsPGSCs_008304	Sotub03g024310
OCD_INPDsPGSCs_008304	CLCdnDe14_39050
OCD_INPDsPGSCs_008305	AT4G24900
OCD_INPDsPGSCs_008305	PGSC0003DMC400044413
OCD_INPDsPGSCs_008305	Sotub03g016330
OCD_INPDsPGSCs_008306	AT4G24880
OCD_INPDsPGSCs_008306	PGSC0003DMC400021403
OCD_INPDsPGSCs_008306	Sotub08g027080
OCD_INPDsPGSCs_008306	CLCdnDe5_22307
OCD_INPDsPGSCs_008307	AT4G24840
OCD_INPDsPGSCs_008307	PGSC0003DMC400045659
OCD_INPDsPGSCs_008307	Sotub08g007900
OCD_INPDsPGSCs_008307	CLCdnDe14_28757
OCD_INPDsPGSCs_008308	AT4G24830
OCD_INPDsPGSCs_008308	PGSC0003DMC400049228
OCD_INPDsPGSCs_008308	Sotub05g005750
OCD_INPDsPGSCs_008308	CLCdnPW10_4550
OCD_INPDsPGSCs_008309	AT4G24750
OCD_INPDsPGSCs_008309	Sotub12g018070
OCD_INPDsPGSCs_008309	CLCdnPW17_6236
OCD_INPDsPGSCs_008310	AT4G24230
OCD_INPDsPGSCs_008310	PGSC0003DMC400037292
OCD_INPDsPGSCs_008310	Sotub04g031080
OCD_INPDsPGSCs_008310	VdnDe4_29857
OCD_INPDsPGSCs_008311	AT4G24200
OCD_INPDsPGSCs_008311	PGSC0003DMC400051080
OCD_INPDsPGSCs_008311	Sotub12g027500
OCD_INPDsPGSCs_008312	AT4G24130
OCD_INPDsPGSCs_008312	PGSC0003DMC400010396
OCD_INPDsPGSCs_008312	Sotub08g009000
OCD_INPDsPGSCs_008312	CLCdnDe5_61811
OCD_INPDsPGSCs_008313	AT4G24090
OCD_INPDsPGSCs_008313	PGSC0003DMC400021662
OCD_INPDsPGSCs_008313	Sotub08g027280
OCD_INPDsPGSCs_008313	VdnDe3_156016
OCD_INPDsPGSCs_008314	AT4G24060
OCD_INPDsPGSCs_008314	PGSC0003DMC400021675
OCD_INPDsPGSCs_008314	Sotub08g027360
OCD_INPDsPGSCs_008314	CLCdnPW48_8722
OCD_INPDsPGSCs_008315	AT4G23950
OCD_INPDsPGSCs_008315	PGSC0003DMC400021720
OCD_INPDsPGSCs_008315	Sotub08g027730
OCD_INPDsPGSCs_008315	CLCdnRY12_63155
OCD_INPDsPGSCs_008316	AT4G23890
OCD_INPDsPGSCs_008316	PGSC0003DMC400067062
OCD_INPDsPGSCs_008316	Sotub08g027930
OCD_INPDsPGSCs_008316	TDe_comp101065_c0_seq1
OCD_INPDsPGSCs_008317	AT4G23840
OCD_INPDsPGSCs_008317	PGSC0003DMC400021747
OCD_INPDsPGSCs_008317	Sotub08g028100
OCD_INPDsPGSCs_008317	VdnPW3_70601
OCD_INPDsPGSCs_008318	AT4G23760
OCD_INPDsPGSCs_008318	PGSC0003DMC400008893
OCD_INPDsPGSCs_008318	Sotub12g024210
OCD_INPDsPGSCs_008318	CLCdnPW13_59010
OCD_INPDsPGSCs_008319	AT4G23060
OCD_INPDsPGSCs_008319	PGSC0003DMC400005455
OCD_INPDsPGSCs_008319	Sotub08g026520
OCD_INPDsPGSCs_008319	VdnPW1_107142
OCD_INPDsPGSCs_008320	AT4G22830
OCD_INPDsPGSCs_008320	PGSC0003DMC400007029
OCD_INPDsPGSCs_008320	Sotub08g025540
OCD_INPDsPGSCs_008321	AT4G22760
OCD_INPDsPGSCs_008321	PGSC0003DMC400043387
OCD_INPDsPGSCs_008321	Sotub10g006940
OCD_INPDsPGSCs_008321	CLCdnDe10_29028
OCD_INPDsPGSCs_008322	AT4G22740
OCD_INPDsPGSCs_008322	PGSC0003DMC400007000
OCD_INPDsPGSCs_008322	Sotub08g025800
OCD_INPDsPGSCs_008322	PBdnRY1_10695
OCD_INPDsPGSCs_008323	AT4G22720
OCD_INPDsPGSCs_008323	PGSC0003DMC400018480
OCD_INPDsPGSCs_008323	Sotub02g014920
OCD_INPDsPGSCs_008323	CLCdnRY4_7536
OCD_INPDsPGSCs_008324	AT4G22670
OCD_INPDsPGSCs_008324	PGSC0003DMC400008482
OCD_INPDsPGSCs_008324	Sotub08g025110
OCD_INPDsPGSCs_008324	CLCdnDe6_11170
OCD_INPDsPGSCs_008325	AT4G22600
OCD_INPDsPGSCs_008325	PGSC0003DMC400008496
OCD_INPDsPGSCs_008325	Sotub08g024910
OCD_INPDsPGSCs_008326	AT4G22580
OCD_INPDsPGSCs_008326	PGSC0003DMC400008403
OCD_INPDsPGSCs_008326	Sotub08g024900
OCD_INPDsPGSCs_008326	VdnDe3_73192
OCD_INPDsPGSCs_008327	AT4G22550
OCD_INPDsPGSCs_008327	PGSC0003DMC400008407
OCD_INPDsPGSCs_008327	Sotub08g024850
OCD_INPDsPGSCs_008327	CLCdnPW22_10197
OCD_INPDsPGSCs_008328	AT4G22360
OCD_INPDsPGSCs_008328	PGSC0003DMC400023485
OCD_INPDsPGSCs_008328	Sotub11g006850
OCD_INPDsPGSCs_008328	VdnPW3_9422
OCD_INPDsPGSCs_008329	AT4G22300
OCD_INPDsPGSCs_008329	PGSC0003DMC400023614
OCD_INPDsPGSCs_008329	Sotub11g007160
OCD_INPDsPGSCs_008329	CLCdnDe14_5579
OCD_INPDsPGSCs_008331	AT4G22190
OCD_INPDsPGSCs_008331	PGSC0003DMC400029246
OCD_INPDsPGSCs_008331	Sotub02g024260
OCD_INPDsPGSCs_008331	CLCdnDe5_163078
OCD_INPDsPGSCs_008332	AT4G21870
OCD_INPDsPGSCs_008332	PGSC0003DMC400028796
OCD_INPDsPGSCs_008332	Sotub02g023590
OCD_INPDsPGSCs_008332	VdnPW6_29005
OCD_INPDsPGSCs_008333	AT4G21800
OCD_INPDsPGSCs_008333	PGSC0003DMC400021831
OCD_INPDsPGSCs_008333	Sotub08g029090
OCD_INPDsPGSCs_008333	CLCdnDe10_18962
OCD_INPDsPGSCs_008334	AT4G21780
OCD_INPDsPGSCs_008334	PGSC0003DMC400028836
OCD_INPDsPGSCs_008334	VdnDe4_170698
OCD_INPDsPGSCs_008335	AT4G21770
OCD_INPDsPGSCs_008335	PGSC0003DMC400003747
OCD_INPDsPGSCs_008335	Sotub02g023510
OCD_INPDsPGSCs_008335	CLCdnDe7_31200
OCD_INPDsPGSCs_008336	AT4G21720
OCD_INPDsPGSCs_008336	PGSC0003DMC400039557
OCD_INPDsPGSCs_008336	Sotub10g009400
OCD_INPDsPGSCs_008336	VdnDe1_90548
OCD_INPDsPGSCs_008337	AT4G21610
OCD_INPDsPGSCs_008337	PGSC0003DMC400051771
OCD_INPDsPGSCs_008337	Sotub02g021120
OCD_INPDsPGSCs_008337	VdnDe5_33453
OCD_INPDsPGSCs_008338	AT4G21530
OCD_INPDsPGSCs_008338	Sotub02g022020
OCD_INPDsPGSCs_008338	CLCdnDe10_50665
OCD_INPDsPGSCs_008339	AT4G21450
OCD_INPDsPGSCs_008339	PGSC0003DMC400038731
OCD_INPDsPGSCs_008339	Sotub02g022220
OCD_INPDsPGSCs_008339	CLCdnRY11_18701
OCD_INPDsPGSCs_008340	AT4G21445
OCD_INPDsPGSCs_008340	PGSC0003DMC400019975
OCD_INPDsPGSCs_008340	Sotub10g006180
OCD_INPDsPGSCs_008340	CLCdnRY10_32351
OCD_INPDsPGSCs_008341	AT4G21350
OCD_INPDsPGSCs_008341	PGSC0003DMC400024480
OCD_INPDsPGSCs_008341	Sotub02g022750
OCD_INPDsPGSCs_008341	CLCdnDe10_21765
OCD_INPDsPGSCs_008342	AT4G21320
OCD_INPDsPGSCs_008342	PGSC0003DMC400037658
OCD_INPDsPGSCs_008342	Sotub02g022980
OCD_INPDsPGSCs_008342	CLCdnPW45_33744
OCD_INPDsPGSCs_008343	AT4G21210
OCD_INPDsPGSCs_008343	PGSC0003DMC400019980
OCD_INPDsPGSCs_008343	Sotub10g006280
OCD_INPDsPGSCs_008343	VdnDe3_72643
OCD_INPDsPGSCs_008344	AT4G21190
